Country Name,"Country Code","Series Name","Series Code","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
Middle East & North Africa,"MEA","GNI (current US$)","NY.GNP.MKTP.CD","2932229504133.96","3253315455290.57","3529647415007.48","3487683602715.33","3508948421893.77","3092301591444.27","3108496036553.55","3229934550225.06","3359304914660.06","3389171569172.54"
Middle East & North Africa (excluding high income),"MNA","GNI (current US$)","NY.GNP.MKTP.CD","1554699357582.51","1547100338285.07","1687307805884.42","1556214051625.15","1528837564265.39","1371970631296.37","1395338613075.05","1375834985781.45","1307967681643.67","1326250667766.69"
Middle East & North Africa (IDA & IBRD countries),"TMN","GNI (current US$)","NY.GNP.MKTP.CD","1544418757582.51","1535164738285.07","1674241905884.42","1541538251625.15","1513365264265.39","1356285831296.37","1378037513075.05","1357577985781.45","1288903781643.67","1306085967766.69"
Middle income,"MIC","GNI (current US$)","NY.GNP.MKTP.CD","26223417711088.7","31221942810826.1","25032913249963.8","26440331885705","27445506719056.6","26046775749979.9","26199401214850.5","28839824866233.5","30548146390035.4","31347931154747.9"
North America,"NAC","GNI (current US$)","NY.GNP.MKTP.CD","16764233575651.2","17615906042319.6","18478176486603.5","19013566427757.1","19826323989702.3","20200467277013.9","20536902719731.4","21528799851163.2","22647015745552.3","23435486102234.3"
Not classified,"INX","GNI (current US$)","NY.GNP.MKTP.CD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
OECD members,"OED","GNI (current US$)","NY.GNP.MKTP.CD","45389542747553","48933333532937.8","49080984759721.4","49656328840402.5","50792064171238.4","47842990824100.4","48628334461687.9","50851779126250.6","53783897815960.5","54268382451784.8"
Other small states,"OSS","GNI (current US$)","NY.GNP.MKTP.CD","294124763570.048","368024743521.258","390220260643.576","412012226903.246","426680198947.4","360574602995.193","357499311588.607","389672305966.169","428568547978.65","419890192973.96"
Pacific island small states,"PSS","GNI (current US$)","NY.GNP.MKTP.CD","6558929941.93169","7656854465.56346","8117230599.092","8638258257.06492","9254483926.91538","9090990261.97058","9479132504.09441","10115405317.772","10626418652.4766","10634235497.6801"
Post-demographic dividend,"PST","GNI (current US$)","NY.GNP.MKTP.CD","42926853849779.1","46218229879395.6","46345290570227.5","46725130929839.6","47768940600523.2","45141049604520.5","46001706541971.8","48077419499843.8","50946381304451","51418282936811"
Pre-demographic dividend,"PRE","GNI (current US$)","NY.GNP.MKTP.CD","972842725344.442","1128052131927.77","1244351331432.99","1361669951951.21","1443333268964.38","1276426472256.56","1176506349762.69","1220427100986.19","1297773811930.39","1365659418096.98"
Small states,"SST","GNI (current US$)","NY.GNP.MKTP.CD","362956899204.931","441016794128.426","467010080778.142","491232791191.526","507247227773.382","440815105025.846","434249659865.204","469569280929.164","511250276046.208","504262705228.464"
South Asia,"SAS","GNI (current US$)","NY.GNP.MKTP.CD","2048016179455.86","2264708286421.47","2285225187576.36","2342863104048.83","2566051246580.31","2681113897702.36","2884764203298.4","3322787395361.83","3412012149542.9","3575368490443.87"
South Asia (IDA & IBRD),"TSA","GNI (current US$)","NY.GNP.MKTP.CD","2048016179455.86","2264708286421.47","2285225187576.36","2342863104048.83","2566051246580.31","2681113897702.36","2884764203298.4","3322787395361.83","3412012149542.9","3575368490443.87"
Sub-Saharan Africa,"SSF","GNI (current US$)","NY.GNP.MKTP.CD","1357960677916.28","1523229286500.83","1596019543149.53","1695700513745.74","1768228712377.5","1628786062906.73","1524072285799.87","1616917733164.56","1693310701651.48","1748547073025.64"
Sub-Saharan Africa (excluding high income),"SSA","GNI (current US$)","NY.GNP.MKTP.CD","1357042706724.44","1522281786251.19","1595019652390.93","1694441537506.49","1766968006715.73","1627491875012.88","1522754797474.4","1615506183109.98","1691799428381.16","1747023585656.13"
Sub-Saharan Africa (IDA & IBRD countries),"TSS","GNI (current US$)","NY.GNP.MKTP.CD","1357960677916.28","1523229286500.83","1596019543149.53","1695700513745.74","1768228712377.5","1628786062906.73","1524072285799.87","1616917733164.56","1693310701651.48","1748547073025.64"
Upper middle income,"UMC","GNI (current US$)","NY.GNP.MKTP.CD","14564469707960.8","17532464665086","18833574477932.1","20192823932471.3","20946089813416.9","19655455714725.5","19545967819373","21676137517673.6","23290194676996.8","23703167397025.2"
World,"WLD","GNI (current US$)","NY.GNP.MKTP.CD","72825024186604.6","81338368252944","75426702685686.1","77368800640936.1","79708830852740.7","75159029520349.8","76181215149200.7","81210430619785.5","86133999740857.3","87423208864133.8"
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
,"","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","",""
Last Updated: 12/16/2021,"","","","","","","","","","","","",""
